symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
YFIIUSDT,-28.50000000,-6.142,442.60147473,465.20000000,435.50000000,0.14310000,0.00000000,0.00000000,0.00000000,0.00000000,464.00000000,472.90000000,419.20000000,3003.19260000,1329217.47365000,1692586823382,1692673223382,38081438,38087955,6518
KSMBNB,0.00000000,0.000,0.00000000,0.09080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
KSMBTC,-0.00000300,-0.421,0.00070864,0.00071500,0.00071000,8.86900000,0.00070900,51.67100000,0.00071100,22.71700000,0.00071300,0.00071300,0.00070300,684.57800000,0.48512004,1695107632806,1695194032806,10527344,10528016,673
KSMBUSD,0.09000000,0.470,19.20001013,19.13000000,19.24000000,7.43900000,19.20000000,5.20800000,19.29000000,3.42800000,19.15000000,19.47000000,19.08000000,528.32300000,10143.80695000,1695107574965,1695193974965,8008577,8008706,130
KSMUSDT,0.07000000,0.366,19.25415961,19.14000000,19.22000000,10.53600000,19.21000000,41.02200000,19.22000000,0.96400000,19.15000000,19.44000000,19.11000000,18876.14100000,363444.23158000,1695107578000,1695193978000,64996493,65001600,5108
EGLDBNB,-0.00030000,-0.250,0.12038340,0.12010000,0.11970000,0.10000000,0.11860000,3.89000000,0.11910000,14.60000000,0.12000000,0.12100000,0.11860000,123.56000000,14.87457300,1695107595347,1695193995347,2497391,2497419,29
EGLDBTC,-0.00001800,-1.860,0.00095886,0.00096700,0.00095000,20.13000000,0.00094900,145.54000000,0.00095100,69.87000000,0.00096800,0.00097300,0.00094700,1937.11000000,1.85742151,1695107627457,1695194027457,14948311,14948973,663
EGLDBUSD,-0.27000000,-1.040,26.03026066,25.96000000,25.69000000,1.00000000,25.70000000,5.93000000,25.71000000,6.94000000,25.96000000,26.38000000,25.67000000,9206.15000000,239638.48420000,1695107627674,1695194027674,20751495,20753163,1669
EGLDUSDT,-0.28000000,-1.078,26.05892601,25.97000000,25.70000000,1.52000000,25.70000000,86.16000000,25.72000000,18.52000000,25.98000000,26.39000000,25.65000000,70557.10000000,1838642.24860000,1695107627913,1695194027913,87923429,87933739,10311
DIABNB,0.00000000,0.000,0.00000000,0.00381300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
DIABTC,0.00000036,4.100,0.00000906,0.00000878,0.00000914,228.40000000,0.00000914,32.70000000,0.00000920,218.40000000,0.00000878,0.00000980,0.00000866,358872.90000000,3.25090090,1695107536459,1695193936459,8967833,8968943,1111
DIABUSD,0.01200000,5.085,0.24639851,0.23570000,0.24800000,52.50000000,0.24730000,659.00000000,0.24810000,47.40000000,0.23600000,0.26900000,0.23340000,135601.80000000,33412.08184000,1695107615603,1695194015603,4774337,4775374,1038
DIAUSDT,0.01250000,5.312,0.24610021,0.23540000,0.24780000,14.90000000,0.24760000,851.40000000,0.24800000,346.20000000,0.23530000,0.25400000,0.23450000,4267360.00000000,1050198.18471000,1695107625913,1695194025913,18733351,18747372,14022
RUNEUSDT,-0.00800000,-0.424,1.91333460,1.88500000,1.87800000,7.10000000,1.87700000,2158.60000000,1.87800000,6148.90000000,1.88600000,1.95300000,1.85900000,9785351.10000000,18722650.87800000,1695107632679,1695194032679,83659913,83702494,42582
FIOUSDT,0.00019000,1.011,0.01881243,0.01875000,0.01898000,791.00000000,0.01894000,16094.00000000,0.01898000,9083.00000000,0.01879000,0.01925000,0.01849000,25069588.00000000,471619.91869000,1695107594722,1695193994722,16112835,16117316,4482
UMABTC,0.00000020,0.387,0.00005188,0.00005150,0.00005190,73.40000000,0.00005190,71.20000000,0.00005210,169.90000000,0.00005170,0.00005210,0.00005130,48373.90000000,2.50943897,1695107596030,1695193996030,5987369,5987657,289
UMAUSDT,0.02100000,1.516,1.40429440,1.38400000,1.40600000,6.40000000,1.40600000,11.60000000,1.40700000,1143.80000000,1.38500000,1.42100000,1.38500000,424760.80000000,596489.21080000,1695107621602,1695194021602,26712935,26718614,5680
EOSUPUSDT,0.00000000,0.000,0.00000000,0.21130000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
EOSDOWNUSDT,0.00000000,0.000,0.00000000,0.00036650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
TRXUPUSDT,0.00000000,0.000,0.00000000,0.03854000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
TRXDOWNUSDT,0.00000000,0.000,0.00000000,1.13900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
XRPUPUSDT,0.00000000,0.000,0.00000000,0.08550000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
XRPDOWNUSDT,0.00000000,0.000,0.00000000,0.00008172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
DOTUPUSDT,0.00000000,0.000,0.00000000,0.09600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
DOTDOWNUSDT,0.00000000,0.000,0.00000000,16.73700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
SRMBIDR,0.00,0.000,0.00,26748.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689574598494,1689660998494,-1,-1,0
ONEBIDR,0.00,0.000,0.00,119.92,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689574598494,1689660998494,-1,-1,0
LINKTRY,2.70000000,1.479,186.60065587,182.20000000,185.30000000,3.30000000,185.10000000,5.49000000,185.40000000,266.50000000,182.60000000,189.90000000,181.30000000,30336.73000000,5660853.71500000,1695107621001,1695194021001,3033093,3034291,1199
USDTNGN,21.00000000,2.173,973.86660211,966.60000000,987.60000000,9.80000000,987.60000000,99.20000000,989.20000000,112.60000000,966.60000000,989.50000000,962.60000000,760738.20000000,740857525.93000000,1695107618959,1695194018959,4799708,4806380,6673
BELBNB,0.00000000,0.000,0.00271054,0.00268400,0.00269800,6.80000000,0.00271800,170.00000000,0.00272800,595.90000000,0.00269800,0.00272500,0.00269200,176.20000000,0.47759760,1695107627612,1695194027612,1743226,1743237,12
BELBTC,0.00000011,0.507,0.00002157,0.00002180,0.00002181,21.50000000,0.00002176,9.30000000,0.00002182,868.50000000,0.00002170,0.00002185,0.00002146,24626.40000000,0.53117603,1695107627698,1695194027698,6354348,6355307,960
BELBUSD,0.00580000,0.993,0.58753812,0.58540000,0.58970000,27.50000000,0.58890000,381.20000000,0.59060000,72.00000000,0.58390000,0.59360000,0.58150000,35746.90000000,21002.66629000,1695107627484,1695194027484,7575225,7575515,291
BELUSDT,0.00610000,1.046,0.58774957,0.58320000,0.58910000,425.70000000,0.58870000,800.00000000,0.58900000,73.20000000,0.58300000,0.59410000,0.58130000,2180631.60000000,1281665.27987000,1695107630370,1695194030370,35342252,35350134,7883
WINGBNB,0.00000000,0.000,0.00000000,0.04865000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
WINGBTC,0.00001090,5.570,0.00019893,0.00019580,0.00020660,0.80000000,0.00020630,175.22000000,0.00020730,0.80000000,0.00019570,0.00020760,0.00019190,13725.55000000,2.73044772,1695107631338,1695194031338,5610395,5614332,3938
SWRVBNB,0.00000000,0.000,0.00000000,0.00150400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
SWRVBUSD,0.00000000,0.000,0.00000000,0.56490000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
WINGBUSD,0.36000000,6.883,5.43648979,5.23000000,5.59000000,17.10000000,5.57000000,120.63000000,5.60000000,13.00000000,5.23000000,5.60000000,5.21000000,19154.63000000,104133.95040000,1695107630542,1695194030542,7400282,7400997,716
WINGUSDT,0.34000000,6.476,5.39511530,5.25000000,5.59000000,4.71000000,5.58000000,1332.38000000,5.59000000,35.25000000,5.25000000,5.62000000,5.20000000,423448.75000000,2284554.82890000,1695107630212,1695194030212,22009012,22020013,11002
LTCUPUSDT,0.00000000,0.000,0.00000000,0.48010000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
LTCDOWNUSDT,0.00000000,0.000,0.00000000,2.22790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
LENDBKRW,0.00000000,0.000,0.00000000,579.46000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
SXPEUR,0.00000000,0.000,0.00000000,0.26540000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
CREAMBNB,0.00000000,0.000,0.00000000,0.07230000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
CREAMBUSD,0.64000000,6.043,11.06981587,10.57000000,11.23000000,2.31400000,11.14000000,7.01200000,11.24000000,39.19100000,10.59000000,11.34000000,10.53000000,32023.55500000,354494.85730000,1695107630440,1695194030440,11463409,11465910,2502
UNIBNB,0.00011000,0.544,0.02033075,0.02024000,0.02034000,2.88000000,0.02033000,22.73000000,0.02036000,42.80000000,0.02023000,0.02047000,0.02022000,6394.60000000,130.00699020,1695107631435,1695194031435,5064753,5065491,739
UNIBTC,-0.00000090,-0.550,0.00016261,0.00016370,0.00016280,13.08000000,0.00016270,888.02000000,0.00016290,1004.84000000,0.00016370,0.00016410,0.00016130,25873.78000000,4.20744727,1695107618217,1695194018217,26977931,26980590,2660
UNIBUSD,0.01200000,0.273,4.41287454,4.38900000,4.40500000,8762.36000000,4.40300000,38.75000000,4.40600000,296.49000000,4.39300000,4.48200000,4.38200000,23432.98000000,103406.80087000,1695107579413,1695193979413,18720558,18721531,974
UNIUSDT,0.01200000,0.273,4.42264881,4.39100000,4.40300000,580.79000000,4.40200000,100.00000000,4.40300000,667.61000000,4.39100000,4.48200000,4.37900000,1093050.67000000,4834179.24219000,1695107595491,1695193995491,118087879,118109392,21514
NBSBTC,0.00000000,0.000,0.00000000,0.00000031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
NBSUSDT,0.00000000,0.000,0.00000000,0.00166000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
OXTBTC,0.00000005,2.058,0.00000243,0.00000243,0.00000248,825.00000000,0.00000247,36951.00000000,0.00000248,17714.00000000,0.00000243,0.00000251,0.00000235,1533280.00000000,3.72355512,1695107628074,1695194028074,4741700,4742946,1247
OXTUSDT,0.00150000,2.290,0.06610182,0.06560000,0.06700000,129113.00000000,0.06700000,6704.00000000,0.06710000,43609.00000000,0.06550000,0.06800000,0.06430000,47006889.00000000,3107240.72040000,1695107632531,1695194032531,20830931,20848406,17476
SUNBTC,0.00000000,0.000,0.00000000,0.00071100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
SUNUSDT,-0.00003000,-0.559,0.00535791,0.00536000,0.00534000,55627.00000000,0.00533000,69391.00000000,0.00534000,161377.00000000,0.00537000,0.00541000,0.00532000,12963336.00000000,69456.37377000,1695107607342,1695194007342,27288905,27289744,840
AVAXBNB,-0.00036000,-0.852,0.04224026,0.04219000,0.04191000,7.16000000,0.04192000,11.02000000,0.04197000,10.86000000,0.04227000,0.04253000,0.04185000,1396.83000000,59.00246040,1695107524931,1695193924931,4624521,4624873,353
AVAXBTC,-0.00000570,-1.671,0.00033781,0.00034120,0.00033550,5.63000000,0.00033540,118.28000000,0.00033560,44.30000000,0.00034120,0.00034160,0.00033450,36303.36000000,12.26353333,1695107613936,1695194013936,37258650,37262309,3660
AVAXBUSD,-0.08000000,-0.874,9.18280732,9.15000000,9.07000000,1.21000000,9.07000000,1332.73000000,9.08000000,444.30000000,9.15000000,9.30000000,9.05000000,100670.06000000,924433.76430000,1695107630021,1695194030021,49891060,49895273,4214
AVAXUSDT,-0.08000000,-0.874,9.18483077,9.16000000,9.07000000,21.95000000,9.07000000,4470.94000000,9.08000000,3916.25000000,9.15000000,9.31000000,9.05000000,1277459.22000000,11733246.74760000,1695107631524,1695194031524,223861717,223887294,25578
HNTBTC,0.00000000,0.000,0.00000000,0.00023570,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
HNTUSDT,0.00000000,0.000,0.00000000,4.67000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BAKEBNB,0.00003020,5.243,0.00058962,0.00057600,0.00060620,280.20000000,0.00059880,771.70000000,0.00060190,4521.50000000,0.00057600,0.00060800,0.00057320,149633.90000000,88.22711786,1695107619849,1695194019849,8807576,8807951,376
BURGERBNB,0.00000000,0.000,0.00000000,0.00153600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
SXPBIDR,0.00,0.000,0.00,19956.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689574598494,1689660998494,-1,-1,0
LINKBKRW,0.00000000,0.000,0.00000000,16948.99000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
FLMBNB,0.00000000,0.000,0.00000000,0.00333000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
FLMBTC,0.00000014,3.989,0.00000360,0.00000353,0.00000365,548.00000000,0.00000364,18059.00000000,0.00000366,16888.00000000,0.00000351,0.00000377,0.00000347,1678140.00000000,6.03977799,1695107630532,1695194030532,3589650,3592049,2400
FLMBUSD,0.00000000,0.000,0.00000000,0.23210000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
FLMUSDT,0.00440000,4.666,0.09767220,0.09440000,0.09870000,1532.00000000,0.09870000,1480.00000000,0.09880000,18738.00000000,0.09430000,0.10270000,0.09390000,105738838.00000000,10327745.37060000,1695107632641,1695194032641,29908098,29953840,45743
SCRTBTC,0.00000006,0.637,0.00000945,0.00000946,0.00000948,246.70000000,0.00000947,27.60000000,0.00000948,779.00000000,0.00000942,0.00000959,0.00000930,138760.00000000,1.31141259,1695107548587,1695193948587,6851399,6852445,1047
SCRTETH,0.00000200,1.291,0.00015594,0.00015480,0.00015690,56.00000000,0.00015690,266.00000000,0.00015710,490.00000000,0.00015490,0.00015880,0.00015290,188767.00000000,29.43703320,1695107411606,1695193811606,2111810,2112806,997
CAKEBNB,0.00000000,0.000,0.00544913,0.00545000,0.00544000,49.85000000,0.00544000,2282.25000000,0.00545000,166.67000000,0.00544000,0.00547000,0.00542000,24258.52000000,132.18785900,1695107628494,1695194028494,9390646,9390877,232
CAKEBUSD,-0.00100000,-0.085,1.18543464,1.17900000,1.17800000,187.82000000,1.17800000,169.70000000,1.18000000,525.97000000,1.17900000,1.19500000,1.17700000,80318.57000000,95212.41502000,1695107629033,1695194029033,30947587,30948159,573
SPARTABNB,0.00000000,0.000,0.00000000,0.00006570,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
UNIUPUSDT,0.00000000,0.000,0.00000000,1.05500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
UNIDOWNUSDT,0.00000000,0.000,0.00000000,2.17200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ORNBTC,-0.00000010,-0.513,0.00001928,0.00001950,0.00001940,458.40000000,0.00001931,191.30000000,0.00001940,51.60000000,0.00001950,0.00001960,0.00001898,49352.80000000,0.95175757,1695107622145,1695194022145,4759239,4760202,964
ORNUSDT,-0.00020000,-0.038,0.52440246,0.52210000,0.52290000,357.20000000,0.52290000,660.50000000,0.52380000,50.00000000,0.52310000,0.53320000,0.51830000,506432.40000000,265574.39863000,1695107623949,1695194023949,18100627,18102856,2230
TRXNGN,0.00000000,0.000,0.00000000,20.71000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
SXPTRY,0.38600000,5.268,7.62248716,7.32500000,7.71300000,5.50000000,7.70300000,456.50000000,7.71000000,187.40000000,7.32700000,7.90000000,7.32700000,2350822.60000000,17919115.07290000,1695107632745,1695194032745,9513649,9520249,6601
UTKBTC,-0.00000005,-2.463,0.00000199,0.00000202,0.00000198,31910.00000000,0.00000197,4379.00000000,0.00000198,10723.00000000,0.00000203,0.00000203,0.00000196,308522.00000000,0.61471094,1695106818492,1695193218492,7326109,7327514,1406
UTKUSDT,-0.00080000,-1.473,0.05398146,0.05430000,0.05350000,140.00000000,0.05350000,1333.00000000,0.05360000,9348.00000000,0.05430000,0.05520000,0.05310000,5173896.00000000,279294.44860000,1695107607831,1695194007831,18891960,18894711,2752
XVSBNB,-0.00011000,-0.518,0.02138554,0.02108000,0.02114000,21.86000000,0.02114000,109.05000000,0.02120000,25.52000000,0.02125000,0.02190000,0.02091000,5185.82000000,110.90154090,1695107546271,1695193946271,3016570,3016998,429
XVSBTC,-0.00000200,-1.169,0.00016997,0.00017140,0.00016910,0.89000000,0.00016920,21.82000000,0.00016960,0.59000000,0.00017110,0.00017550,0.00016690,5860.38000000,0.99609442,1695107618027,1695194018027,10903681,10904447,767
XVSBUSD,-0.05000000,-1.085,4.64398890,4.59000000,4.56000000,43.24000000,4.58000000,109.05000000,4.59000000,14.67000000,4.61000000,4.77000000,4.54000000,15479.96000000,71888.76240000,1695107618066,1695194018066,15097915,15098931,1017
XVSUSDT,-0.03000000,-0.651,4.63422104,4.61000000,4.58000000,11.99000000,4.58000000,974.99000000,4.59000000,3117.51000000,4.61000000,4.78000000,4.53000000,450429.54000000,2087390.05000000,1695107625045,1695194025045,50966479,50993107,26629
ALPHABNB,0.00000000,0.000,0.00000000,0.00029900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ALPHABTC,-0.00000002,-0.692,0.00000288,0.00000289,0.00000287,1682.00000000,0.00000287,7715.00000000,0.00000289,7213.00000000,0.00000289,0.00000292,0.00000282,247450.00000000,0.71150399,1695107630126,1695194030126,6782284,6782798,515
ALPHABUSD,0.00060000,0.775,0.07858596,0.07770000,0.07800000,1236.00000000,0.07770000,27895.00000000,0.07800000,2490.00000000,0.07740000,0.07940000,0.07740000,193189.00000000,15181.94220000,1695107584343,1695193984343,5219493,5219793,301
ALPHAUSDT,0.00040000,0.516,0.07843601,0.07750000,0.07790000,507.00000000,0.07780000,24493.00000000,0.07790000,77001.00000000,0.07750000,0.07970000,0.07730000,7066603.00000000,554276.15450000,1695107630128,1695194030128,42692185,42695670,3486
VIDTBTC,-0.00000002,-2.985,0.00000066,0.00000067,0.00000065,3691.00000000,0.00000065,433947.00000000,0.00000066,37778.00000000,0.00000067,0.00000067,0.00000065,1065410.00000000,0.70590856,1695107590700,1695193990700,7976156,7976539,384
VIDTBUSD,-0.00041000,-2.278,0.01790609,0.01800000,0.01759000,10608.00000000,0.01775000,26787.00000000,0.01792000,1200.00000000,0.01800000,0.01830000,0.01759000,2131951.00000000,38174.91343000,1695107614954,1695194014954,15745163,15745558,396
AAVEBNB,-0.00240000,-0.838,0.28776420,0.28600000,0.28400000,1.47200000,0.28400000,5.30300000,0.28530000,10.53100000,0.28640000,0.29460000,0.28360000,410.06100000,118.00087720,1695107598293,1695193998293,3385192,3386371,1180
BTCBRL,1241.00000000,0.946,132888.84602961,131176.00000000,132416.00000000,0.00038000,132411.00000000,0.01034000,132417.00000000,0.04483000,131175.00000000,134300.00000000,131175.00000000,155.93745000,20722347.78330000,1695107628337,1695194028337,27536122,27549679,13558
USDTBRL,0.00200000,0.041,4.89214711,4.89100000,4.89300000,16.80000000,4.89300000,3159.50000000,4.89400000,22841.20000000,4.89100000,4.90600000,4.87800000,9264333.20000000,45322480.89610000,1695107619124,1695194019124,35293659,35312375,18717
AAVEBTC,-0.00003700,-1.601,0.00229489,0.00231200,0.00227400,7.00000000,0.00227400,25.59400000,0.00227700,20.84800000,0.00231100,0.00237200,0.00226400,5000.07100000,11.47462855,1695107614424,1695194014424,22781342,22785370,4029
AAVEETH,-0.00029000,-0.766,0.03809555,0.03786000,0.03757000,1.50500000,0.03765000,20.02400000,0.03773000,3.24500000,0.03786000,0.03910000,0.03750000,928.04800000,35.35449939,1695107624845,1695194024845,3371577,3372795,1219
AAVEBUSD,-0.52000000,-0.838,62.53788936,62.06000000,61.54000000,0.50000000,61.52000000,6.27300000,61.60000000,0.25600000,62.06000000,64.43000000,61.30000000,1757.93000000,109937.23184000,1695107632532,1695194032532,10697520,10699439,1920
AAVEUSDT,-0.45000000,-0.726,62.52763113,61.97000000,61.54000000,1.18700000,61.54000000,17.70300000,61.55000000,0.34900000,61.99000000,64.50000000,61.26000000,94104.70400000,5884144.21889000,1695107629054,1695194029054,105293098,105332665,39568
AAVEBKRW,0.00000000,0.000,0.00000000,164167.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
NEARBNB,0.00001400,0.273,0.00515318,0.00512100,0.00513800,12.60000000,0.00513000,90.00000000,0.00514300,1000.00000000,0.00512400,0.00520400,0.00511600,153081.80000000,788.85801950,1695107632795,1695194032795,1182078,1182745,668
NEARBTC,-0.00000034,-0.821,0.00004128,0.00004139,0.00004105,20.10000000,0.00004107,270.80000000,0.00004111,277.70000000,0.00004139,0.00004154,0.00004100,235325.70000000,9.71364012,1695107632090,1695194032090,23464224,23466274,2051
NEARBUSD,0.00200000,0.180,1.12201694,1.11100000,1.11300000,193.00000000,1.11100000,2130.70000000,1.11200000,173.70000000,1.11100000,1.13200000,1.10500000,125292.30000000,140580.08300000,1695107632108,1695194032108,30511047,30512469,1423
NEARUSDT,0.00200000,0.180,1.12116066,1.11100000,1.11200000,235.50000000,1.11100000,28585.60000000,1.11200000,1794.60000000,1.11000000,1.13200000,1.10500000,4415443.60000000,4950421.67590000,1695107632222,1695194032222,130635700,130652834,17135
SXPUPUSDT,0.00000000,0.000,0.00000000,0.17426000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
SXPDOWNUSDT,0.00000000,0.000,0.00000000,0.08950000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
DOTBKRW,0.00000000,0.000,0.00000000,13514.98000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
SXPGBP,0.00000000,0.000,0.00000000,0.40800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
FILBNB,0.00023000,1.501,0.01552467,0.01534000,0.01555000,47.90000000,0.01553000,194.89000000,0.01556000,18.80000000,0.01532000,0.01570000,0.01530000,3670.70000000,56.98639800,1695107528878,1695193928878,4788406,4788794,389
FILBTC,0.00000030,0.242,0.00012426,0.00012380,0.00012420,0.93000000,0.00012430,591.81000000,0.00012440,422.82000000,0.00012390,0.00012560,0.00012280,46639.40000000,5.79553820,1695107630914,1695194030914,21145172,21148917,3746
FILBUSD,0.04100000,1.233,3.37068443,3.32400000,3.36600000,59.00000000,3.36500000,271.28000000,3.36600000,10.28000000,3.32500000,3.41300000,3.31500000,167350.40000000,564085.38704000,1695107630229,1695194030229,23752807,23758421,5615
FILUSDT,0.04400000,1.324,3.37527671,3.32300000,3.36600000,20.32000000,3.36500000,2026.47000000,3.36600000,79.80000000,3.32200000,3.41800000,3.31400000,2596611.60000000,8764282.64591000,1695107630910,1695194030910,181766599,181802859,36261
FILUPUSDT,0.00000000,0.000,0.00000000,0.15150000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
FILDOWNUSDT,0.00000000,0.000,0.00000000,0.00076660,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
YFIUPUSDT,0.00000000,0.000,0.00000000,0.11690000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
YFIDOWNUSDT,0.00000000,0.000,0.00000000,0.90090000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
